"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cs",0.0764971101390754,0.245625632235183,0.181,0.154,1
"Acbd5",0.0765774666503441,0.140132503387869,0.263,0.231,1
"Gm2a",0.076602346459867,0.156042739110474,0.642,0.614,1
"Asah2",0.0766522200135762,0.426985528739779,0.054,0.039,1
"Rchy1",0.0767117429510912,-0.195996034873185,0.262,0.294,1
"Hsp90ab1",0.0767870899505085,-0.100227753656993,0.647,0.669,1
"Klf8",0.0768193638937932,-0.654838694213902,0.025,0.037,1
"Edf1",0.0768512573396879,0.132854797837566,0.494,0.456,1
"Pde1b",0.076871106368704,0.535734438749519,0.063,0.047,1
"Tbc1d17",0.077035215057626,0.309118555860567,0.089,0.07,1
"Ufm1",0.0771078365532555,-0.167413674146818,0.238,0.271,1
"Utrn",0.0771147353952628,-0.16526916486935,0.227,0.258,1
"Lrrc58",0.0771887661310346,0.45207650970261,0.069,0.052,1
"Aldh18a1",0.0773447862550055,0.258538951038346,0.17,0.143,1
"Cog7",0.0773537161220495,0.395492981336242,0.048,0.034,1
"Ikbkb",0.077619649318285,-0.249185022781918,0.226,0.255,1
"Rbm26",0.0776690394229004,-0.137238015558254,0.264,0.3,1
"Ccne2",0.0776831998484737,-0.446478226737845,0.063,0.082,1
"Adck1",0.0776917924634649,-0.531435367508822,0.042,0.058,1
"Sesn1",0.0777015959827501,0.219296319571408,0.207,0.179,1
"Ranbp3",0.0777679960233704,0.111277640715684,0.274,0.239,1
"Slc39a3",0.0779440568483264,0.63848963393349,0.031,0.02,1
"Arid1b",0.077944970176818,-0.201251711606091,0.326,0.355,1
"Ethe1",0.0779507439591746,-0.359656852865569,0.083,0.105,1
"Tmem63b",0.0780309514055499,0.36015402026157,0.07,0.052,1
"Crybg3",0.0781447849501558,0.331061108741244,0.075,0.057,1
"Zbed4",0.0783989083651053,-0.381913538858462,0.063,0.082,1
"Scand1",0.0784198974693392,0.152190746727625,0.238,0.209,1
"Tulp4",0.078427170290664,0.350793173865428,0.1,0.08,1
"Cd86",0.0784858276972379,-0.379104426081248,0.118,0.142,1
"Nudt21",0.0785355395617738,-0.24147212383464,0.345,0.369,1
"Strap",0.0785640265060421,-0.168770526717079,0.192,0.223,1
"Atp6ap2",0.0786840809094066,-0.221758402523558,0.276,0.307,1
"Zc3h14",0.0788080299539399,0.214527075423536,0.375,0.346,1
"Lypla1",0.0789068761533959,-0.194417493340919,0.255,0.286,1
"Pdcd7",0.0789657470972042,0.164180043390038,0.149,0.123,1
"Ap1m1",0.0790417085190973,0.174091762402844,0.276,0.244,1
"G2e3",0.0792201992207732,0.375840923875524,0.111,0.09,1
"Lrrcc1",0.0793289813152763,0.233896339653076,0.135,0.111,1
"Hexim1",0.0793712402865338,-0.181112266140875,0.4,0.435,1
"Ctu1",0.0794718115216273,0.628954271786689,0.045,0.032,1
"Cnksr3",0.0797094535678607,-0.980882897573497,0.009,0.017,1
"Pla2g4f",0.0797393808033479,-0.24536072027696,0.022,0.034,1
"Psmd2",0.0797972409550534,-0.17569907455752,0.284,0.316,1
"Stat2",0.0797974293594506,0.240807466837872,0.216,0.187,1
"Pex16",0.0798449500602908,0.30806620701109,0.15,0.126,1
"Plcl2",0.0798943691768599,0.141456905354426,0.28,0.245,1
"Plcb2",0.0798996966188316,-0.355278412354995,0.054,0.072,1
"Mvb12a",0.0799097117021572,0.269337822532534,0.225,0.197,1
"Fgr",0.0799457981028763,-0.869851585184753,0.009,0.017,1
"Cul1",0.0799536704868169,0.143954214340278,0.408,0.37,1
"Ikzf1",0.079995950644085,-0.181359564771273,0.518,0.534,1
"Klrk1",0.0800008942980953,-0.36475946536588,0.043,0.06,1
"H2-T22",0.0800221089619799,0.169437545929304,0.309,0.277,1
"Map3k8",0.0800595572868299,0.362524924724317,0.142,0.118,1
"Acot2",0.0801528425959361,-0.402318168050491,0.111,0.134,1
"Xpo4",0.0801735724443742,0.221368820154157,0.163,0.137,1
"Derl2",0.0802214998906855,0.196237605273019,0.229,0.199,1
"Ube2g1",0.0805210815824624,0.118537124444958,0.322,0.288,1
"Prrc1",0.0808264994863496,0.312577096714506,0.163,0.138,1
"Bhlhe40",0.080932644862834,-0.132183265704658,0.709,0.725,1
"Rbfox2",0.0809328406951299,-0.770315911633839,0.014,0.024,1
"Selenow",0.0809420604985221,0.126584736492172,0.626,0.595,1
"Ddx60",0.0811127235477532,0.235265120629462,0.237,0.207,1
"Ddb1",0.081355501741056,0.356498849720378,0.129,0.106,1
"Slc22a15",0.0813967382907638,0.222289428195039,0.124,0.1,1
"Zbtb26",0.0814934127306165,-0.685427014047326,0.024,0.036,1
"Cip2a",0.0815101064383573,0.331324350241999,0.096,0.076,1
"Npat",0.0815751999533036,-0.335619886584527,0.086,0.108,1
"Asxl2",0.0817068339689273,0.263748726874992,0.199,0.173,1
"Tob2",0.0817577298360573,-0.255243622715072,0.23,0.257,1
"Sec61g",0.0819825409935411,0.114108403550979,0.289,0.254,1
"Zc3h6",0.0820301568072245,0.374908649180149,0.081,0.063,1
"Ebp",0.0821332856159877,0.181987346334865,0.186,0.159,1
"Cxcl2",0.0821654233631094,0.821722106167439,0.051,0.037,1
"Traf7",0.0821835743671318,0.168660603870795,0.321,0.288,1
"Cyfip1",0.0821975605257277,0.144081195376393,0.336,0.299,1
"Tmx3",0.0823329573221854,0.142197240409148,0.381,0.343,1
"Mnat1",0.0824732519760897,0.353298355224436,0.114,0.093,1
"Muc1",0.0825513366801374,-0.90156044491209,0.008,0.016,1
"Oma1",0.0825522792355113,0.452076509702609,0.057,0.042,1
"Dda1",0.082554168740437,-0.19264073353897,0.227,0.258,1
"Cops3",0.0827561097306422,-0.289498337716187,0.117,0.141,1
"Maz",0.0828165316134657,-0.132885991018547,0.395,0.428,1
"Fancc",0.082894969071189,0.524832852137924,0.056,0.041,1
"Trp53bp1",0.0829252818802436,0.265663385471728,0.191,0.164,1
"Arfip1",0.0830131562098985,0.160013055257283,0.183,0.154,1
"Zfp429",0.0831321923025916,-0.419599393321851,0.044,0.06,1
"Eeig1",0.0832850631427502,0.20849782977016,0.402,0.369,1
"Cd6",0.0833040753431757,0.13783535256968,0.658,0.631,1
"Phldb1",0.0833099754014687,0.751636791561517,0.028,0.018,1
"Slc16a11",0.0833134615027454,-0.801680082543173,0.008,0.016,1
"Cracr2a",0.0833788347023927,0.324320962504236,0.095,0.075,1
"Nin",0.0834755634301045,-0.295157419917424,0.227,0.255,1
"Ryk",0.0834847818981017,-0.435448761038978,0.057,0.075,1
"Dag1",0.0834914836249826,-0.491339961931023,0.048,0.065,1
"Slu7",0.0837151480840081,0.129276959010502,0.281,0.247,1
"Ppp2r1a",0.0837671899228464,0.160792627064642,0.427,0.397,1
"Cdkal1",0.0837920953599039,0.220977393015263,0.202,0.175,1
"Ndufs2",0.083936083779898,-0.163622028698984,0.309,0.343,1
"Tbc1d10c",0.0839733265614505,0.136780181452542,0.553,0.526,1
"Arl15",0.0841220508469566,0.224124563024261,0.181,0.154,1
"Cops7a",0.0842630749746518,0.266721467690691,0.112,0.09,1
"Sun2",0.0843251113891017,-0.136256775357787,0.368,0.405,1
"Rtca",0.0844106525959384,0.252512017820423,0.163,0.138,1
"Cd24a",0.0844837407136137,-1.22599539541003,0.004,0.01,1
"Exoc6b",0.0845769715708449,-0.275157546445823,0.106,0.129,1
"Atad2",0.0846216485552098,-0.248755298409884,0.203,0.232,1
"Rims3",0.0846562070181307,-0.940240913076151,0.007,0.014,1
"Eepd1",0.0846562070181307,-0.940240913076151,0.007,0.014,1
"Chrne",0.0846562070181307,-0.940240913076151,0.007,0.014,1
"Popdc2",0.0846562070181307,-0.940240913076151,0.007,0.014,1
"Mob1a",0.0849709408173881,0.107064801702206,0.605,0.566,1
"Fbxw5",0.085097784020932,0.206710751961821,0.159,0.133,1
"Tle5",0.0851053586407285,-0.126907138529125,0.522,0.557,1
"Kif18a",0.0853032247097125,0.474444322731064,0.056,0.041,1
"Iffo1",0.0853274796325991,0.452076509702609,0.099,0.08,1
"Vamp2",0.0853589671288669,-0.297457757966652,0.138,0.163,1
"Ptges2",0.0854146207972396,-0.504854768405505,0.031,0.045,1
"Ckb",0.0855549197762085,0.551612183253524,0.028,0.018,1
"Ifit3",0.0856798620297572,-0.255701211047111,0.213,0.241,1
"Sgk3",0.085686794106303,-0.740568568239787,0.013,0.022,1
"Zfp709",0.085686794106303,-0.740568568239787,0.013,0.022,1
"Ppp1r7",0.085739137930256,0.171224357818163,0.2,0.171,1
"Snx2",0.0857652518763256,0.117875441554601,0.515,0.48,1
"Krtcap3",0.0858309154316356,-0.343564991791204,0.044,0.06,1
"Cpsf4",0.0858554547079774,0.245625632235183,0.163,0.138,1
"Fbln2",0.0859943897161621,-0.988496081683373,0.006,0.013,1
"Aasdhppt",0.0860138571177464,0.267236834249014,0.127,0.104,1
"Cir1",0.0860510573839799,0.297813909075435,0.248,0.222,1
"Scpep1",0.0861502696207392,-0.225995395410028,0.116,0.14,1
"Tpm2",0.0861776622304479,-1.05042383082657,0.005,0.011,1
"Slc29a2",0.0861776622304479,-1.05042383082657,0.005,0.011,1
"Brat1",0.0862025269211083,0.427828963455932,0.056,0.041,1
"Ctla2b",0.0862606115780705,0.211068410198815,0.153,0.128,1
"Gmfb",0.0863136113054883,0.149618279013472,0.299,0.266,1
"Bmt2",0.0863631969068272,0.154395961061924,0.241,0.21,1
"Coch",0.0863772713835094,-0.988496081683373,0.005,0.011,1
"Ddost",0.0864426941198708,0.110508701322126,0.481,0.446,1
"Ssh3",0.0864684701545408,0.367187612116096,0.062,0.046,1
"Zfp143",0.0866653093271298,0.452076509702609,0.075,0.057,1
"Apobr",0.0866774835225411,0.45207650970261,0.05,0.036,1
"Trbv20",0.0866931698718359,0.77931840448644,0.057,0.042,1
"Bbs2",0.0866937232686956,0.651385317926017,0.027,0.017,1
"Cnst",0.0871390171101181,-0.264529996829018,0.134,0.159,1
"Tagap1",0.0872130112537154,-0.523675944050714,0.028,0.042,1
"Ctnnbip1",0.0872524087448247,0.526077091146386,0.036,0.024,1
"Trim24",0.0872704949680137,0.241365893413797,0.208,0.181,1
"Tvp23b",0.087275768245526,0.274538324150422,0.141,0.118,1
"Hdac10",0.0873400883455888,0.417311091541933,0.037,0.025,1
"Glrx5",0.0874563579128349,0.321679872446935,0.132,0.109,1
"Ppif",0.0876168478214644,0.267044615870089,0.09,0.071,1
"Slc39a10",0.0877453036960628,-0.3743872353027,0.065,0.083,1
"B3glct",0.0878244677531969,0.551612183253524,0.027,0.017,1
"Aig1",0.087843612821315,-0.314183391257635,0.102,0.124,1
"Elp2",0.0879341210372282,0.301209844075982,0.117,0.095,1
"Tcf20",0.0880022782757933,-0.246600599739223,0.219,0.246,1
"Tespa1",0.0880090035547389,-0.292084585867801,0.062,0.08,1
"Hvcn1",0.0880505555841455,-0.314183391257635,0.096,0.118,1
"Chm",0.0881178700459782,0.225907397620678,0.194,0.168,1
"Zfp688",0.0881848672974743,-0.330332055224764,0.091,0.113,1
"Rnf135",0.0884152499869837,-0.399824851308257,0.036,0.051,1
"Esx1",0.0884542710690178,-0.422392608213532,0.043,0.059,1
"Pbdc1",0.0886371797669117,-0.236337339631487,0.127,0.151,1
"Amigo1",0.088718362335836,0.674468931039057,0.026,0.016,1
"Tnrc6a",0.0888606291936504,-0.142232497828211,0.282,0.313,1
"Csnk2a2",0.0888622786790292,0.106941023653922,0.257,0.224,1
"Nhp2",0.0888668119357475,-0.118386421323432,0.141,0.166,1
"Sfn",0.0889220787368581,0.308819458722377,0.153,0.129,1
"Nek9",0.0890543450124649,0.283622895476965,0.185,0.16,1
"Tbcel",0.0892623555290178,-0.252099149345928,0.152,0.179,1
"Dhrs11",0.0893379424170104,0.289523496916649,0.098,0.078,1
"Btf3l4",0.0896199838890707,0.493896685397237,0.064,0.048,1
"Rala",0.0898469427540707,0.271504264060789,0.158,0.134,1
"Abraxas2",0.0898589330250472,0.261028216694543,0.106,0.085,1
"Slc35e3",0.0898766022045821,0.570721006201229,0.035,0.024,1
"Kdm7a",0.0898914645361417,-0.219616482847323,0.303,0.332,1
"Slc25a14",0.0899555652385758,0.549373711057524,0.042,0.029,1
"Exoc8",0.0900839611666382,0.264004161550038,0.139,0.116,1
"Fndc3a",0.0902524534953656,0.180891262747951,0.284,0.253,1
"Sra1",0.0902862584490657,0.137440907381603,0.365,0.331,1
"Tnip3",0.0903517932934604,0.343142138149446,0.043,0.03,1
"Csrp1",0.0904124763567389,0.124733071330163,0.398,0.362,1
"Thop1",0.0904823047213445,0.475923251656977,0.054,0.039,1
"Clns1a",0.0906828285306141,0.251777859216778,0.126,0.103,1
"Golga3",0.0907260963858248,0.2541371320907,0.153,0.129,1
"Rnf7",0.0908471701007251,-0.336419385103679,0.139,0.164,1
"Nfx1",0.090862923790625,0.342729113514249,0.115,0.094,1
"Cntf",0.0909267005879802,-0.663400707717326,0.016,0.026,1
"Nmral1",0.090969031245805,0.474796586202692,0.059,0.044,1
"Zbtb41",0.0910132611410544,0.352540836151695,0.1,0.08,1
"Rb1cc1",0.0910357839801616,0.119153407557314,0.297,0.263,1
"Hspa5",0.0910712149750999,0.147138150406917,0.518,0.483,1
"Pcna",0.0912937641708723,-0.132885991018547,0.472,0.504,1
"Zfpm1",0.0912993999305488,0.394361011846322,0.086,0.068,1
"Ccdc88b",0.0913720441980067,0.100182993415959,0.461,0.419,1
"Brwd1",0.0913972402947604,0.153852675406515,0.232,0.202,1
"Atp11b",0.0915095092844328,0.141266379299402,0.346,0.313,1
"Tnfsf9",0.0915708845791927,0.256352038828242,0.086,0.068,1
"Ranbp2",0.091665955612373,-0.124186296068161,0.557,0.581,1
"Calm1",0.0917091061609117,-0.100109359250387,0.72,0.737,1
"Ubfd1",0.0917332136955128,-0.302013262254806,0.122,0.145,1
"Crebl2",0.0918151227752839,0.217120626902249,0.121,0.099,1
"Trat1",0.092038102753803,-0.263084714145248,0.079,0.1,1
"Fam169b",0.0920658341129009,0.292820799904878,0.271,0.245,1
"Tram2",0.0921459953452418,0.420367649975271,0.081,0.064,1
"Meis3",0.0922887353854575,0.410256334007982,0.09,0.072,1
"Prag1",0.0927557472838989,-0.628843485680957,0.025,0.037,1
"Plin2",0.0928157268466229,0.258235001802863,0.265,0.242,1
"Glis2",0.092831123416527,-0.333798684944544,0.023,0.034,1
"Drap1",0.0928345075045424,0.113907773808036,0.447,0.406,1
"Smim14",0.0929166779967451,0.188014909065088,0.205,0.178,1
"Golim4",0.0933246762252856,-0.486522945633247,0.057,0.074,1
"Gmppa",0.0935759686126061,-0.24306890876897,0.091,0.113,1
"Faap24",0.0935954498873519,0.47716749066544,0.053,0.039,1
"Gypc",0.0936398454040939,-0.254192287240681,0.14,0.165,1
"Tcof1",0.0937984374682466,0.215539906045892,0.276,0.247,1
"Hps3",0.0939481221546467,0.280805082552781,0.109,0.088,1
"Ubxn2a",0.0940686834419163,-0.116342257830174,0.353,0.391,1
"Slc41a3",0.0940951309733709,0.648473722506113,0.046,0.033,1
"Rftn1",0.0941595913962569,0.283678978006891,0.18,0.155,1
"Tbcb",0.0942594721076946,0.158540015471471,0.308,0.275,1
"Ugdh",0.0943458010636831,0.248913559846214,0.173,0.148,1
"Snrnp70",0.0945026628372068,0.182202358388352,0.365,0.336,1
"Tiam2",0.0945418069172615,-0.820941984703807,0.011,0.019,1
"Szrd1",0.0945808158463083,0.132060535759024,0.433,0.392,1
"Dynlt2b",0.0945879793811326,-0.399600743340289,0.074,0.093,1
"Lpar6",0.0947248479140136,-0.344390096212259,0.08,0.1,1
"Dgcr2",0.0950472987507998,0.211906212220552,0.222,0.195,1
"Raph1",0.0950848950843849,0.287169583026921,0.202,0.177,1
"Tlnrd1",0.095151690082885,0.184854306905382,0.152,0.128,1
"Parp1",0.0951734374643624,0.200368521541606,0.264,0.235,1
"Tmem205",0.0951766695259263,0.703615276698573,0.024,0.014,1
"Fam216a",0.0951767078127076,-0.371766535143564,0.079,0.099,1
"Ext2",0.0953293316997407,0.198790080420378,0.179,0.153,1
"Mcl1",0.0955087696836445,0.153968234790049,0.685,0.672,1
"Zfp943",0.0955894984416978,0.356919276662269,0.081,0.064,1
"Las1l",0.0956490104851946,-0.194907717625932,0.109,0.133,1
"Nup93",0.0957088999212689,-0.44699458144661,0.071,0.089,1
"Ccdc28a",0.0958214805510668,0.274078207724615,0.082,0.065,1
"Tlcd1",0.0959125187714912,0.366685018471965,0.073,0.056,1
"Ado",0.0959383235515378,0.504543929596744,0.052,0.038,1
"Zfp626",0.095993691707505,0.428992896589568,0.058,0.043,1
"Kmt2a",0.0963515909699324,0.139289068671716,0.399,0.367,1
"Mbnl1",0.0963801261567478,-0.122381554583768,0.542,0.564,1
"N4bp2l2",0.0965301115013378,-0.161127295232794,0.375,0.405,1
"Myo18a",0.0965732252084456,0.19555541082749,0.165,0.14,1
"Mief1",0.0966311130262193,-0.321919815408564,0.089,0.11,1
"Taok3",0.0966564696413763,0.236479649875015,0.24,0.214,1
"Bnip3l",0.0966828121209236,-0.254192287240681,0.172,0.197,1
"Fbxl14",0.0967276493440846,0.13700208585631,0.325,0.293,1
"Ankrd26",0.0967972445926555,0.520789259786623,0.04,0.028,1
"Cmc4",0.0968399840918094,0.519190705561146,0.04,0.028,1
"Vps51",0.0968447013379394,-0.27584394486059,0.143,0.168,1
"Tmed4",0.0968662382731013,0.26876929633955,0.136,0.114,1
"Ufd1",0.0968972247262545,-0.162961654923985,0.229,0.258,1
"Rfk",0.0970268076595725,0.12502338263738,0.398,0.364,1
"Mapk9",0.0970667263390227,-0.142346320267613,0.239,0.271,1
"Ddx21",0.0970769239412521,-0.107300580824074,0.526,0.549,1
"Eci1",0.0972533059151532,-0.213922563109453,0.133,0.158,1
"Rap1gds1",0.0974491927595352,0.115230864907217,0.431,0.391,1
"Ogdh",0.0975268361277201,0.105724940876029,0.463,0.426,1
"Bloc1s4",0.0976261345926871,-0.325531068960943,0.064,0.082,1
"Prdx4",0.0977064004544246,-0.241410447796716,0.2,0.227,1
"Atp8b4",0.0977352560033536,-0.284889084463598,0.019,0.029,1
"Trip13",0.0978319390315421,-0.377998488855079,0.022,0.033,1
"Gfer",0.0980265368718263,-0.375086893435175,0.055,0.072,1
"Srgap3",0.0980363600716702,0.309275909303585,0.137,0.115,1
"Gpatch2",0.0980517213576294,0.285615363563868,0.125,0.103,1
"Mob1b",0.0982398318157664,-0.243246438461052,0.208,0.234,1
"Hyou1",0.0982556187115587,0.21709052152072,0.23,0.202,1
"Jaml",0.0982877845637718,-0.560523527077024,0.043,0.058,1
"Nudt16l1",0.0983496769805212,-0.200610076990114,0.184,0.21,1
"Decr2",0.0983630077346151,0.228301534316043,0.131,0.108,1
"Khk",0.0984873468464359,0.581359526647575,0.032,0.022,1
"Adh5",0.0987184433956173,-0.117991775718852,0.282,0.314,1
"Pgk1",0.0987811278683023,0.151322437919657,0.385,0.347,1
"Xrn2",0.098834370479167,-0.165757930837446,0.415,0.448,1
"Lactb2",0.0988956274150531,0.154395961061924,0.21,0.181,1
"Tap1",0.0989685542134144,0.124407239414446,0.746,0.726,1
"Dctn2",0.0991028658158861,0.136511696568663,0.324,0.291,1
"Gmip",0.0991234813179703,0.351771603906924,0.111,0.091,1
"Chfr",0.0991340533685266,-0.166308992555997,0.213,0.242,1
"Fbxl3",0.0991361114093913,0.275753737062146,0.246,0.22,1
"Sh3bgrl2",0.0991751723662047,-0.843379373823562,0.01,0.018,1
"Lyrm1",0.0992873287935111,0.503606810342692,0.051,0.037,1
"Pgap3",0.0993012153621674,0.452076509702609,0.071,0.055,1
"Med24",0.0993267350812492,-0.211687558726145,0.169,0.195,1
"Ndufa10",0.0993744695454639,-0.177603911307748,0.28,0.309,1
"Pomc",0.0994792279803265,-0.788931589801185,0.01,0.018,1
"Hspa1b",0.0995983964885081,0.675489874426712,0.162,0.141,1
"Pctp",0.099869887446792,0.495145231594495,0.032,0.022,1
"Dpy19l3",0.0998938906314582,0.466015700660483,0.086,0.069,1
"Spg7",0.100023797120751,0.211068410198815,0.242,0.214,1
"Man1b1",0.10005444538928,0.17706946220274,0.169,0.143,1
"Bri3",0.100087401473369,0.146208265711346,0.231,0.202,1
"Ttc1",0.100158266720769,-0.248363208438483,0.146,0.171,1
"Inppl1",0.100168053827689,0.354977821597528,0.135,0.114,1
"Mien1",0.100234003069586,0.250634483523055,0.255,0.229,1
"Atpsckmt",0.100307431621428,-0.471302208694478,0.026,0.039,1
"Pih1d1",0.100400454153786,0.298602029040891,0.089,0.071,1
"Nipsnap1",0.100411371101897,0.433697980387754,0.071,0.055,1
"Mlycd",0.10066293544348,0.319972973695265,0.068,0.052,1
"Ccdc6",0.100711779144808,0.188043353367945,0.447,0.415,1
"Gmpr2",0.100772522268994,0.256352038828242,0.111,0.09,1
"Dapk3",0.100778388931425,-0.213110720487734,0.204,0.232,1
"Fbxw11",0.100794181765072,0.129673140542825,0.43,0.398,1
"Tmem50b",0.100899217639735,-0.362367837141314,0.106,0.127,1
"Cdc6",0.100911407828851,-0.435448761038978,0.031,0.044,1
"Prkag2",0.101148196017619,-0.608465032232441,0.033,0.047,1
"Trappc12",0.101239835047046,0.125182161921898,0.203,0.174,1
"Dbndd2",0.1013103292101,0.213465577808033,0.121,0.099,1
"Cpsf2",0.101594106846279,0.187455852976864,0.248,0.22,1
"Eaf1",0.101774332864683,0.285764053623559,0.24,0.216,1
"Hspd1",0.10180552253331,-0.179639759718289,0.191,0.217,1
"Tesk2",0.102111884095996,-0.685427014047326,0.014,0.023,1
"Phtf1",0.102176061740413,-0.159358202379738,0.231,0.258,1
"Hsdl1",0.102321881252704,0.452076509702609,0.061,0.046,1
"Col6a2",0.102387504557184,-0.372351925713937,0.041,0.056,1
"Nsmce1",0.10240596376209,-0.297945237289043,0.079,0.098,1
"Kif23",0.102687553329756,0.361621558757105,0.126,0.105,1
"Il2",0.102688619785448,2.85062588619288,0.011,0.005,1
"Smpd2",0.102751000282486,0.427828963455932,0.056,0.042,1
"Klhl18",0.102787448765387,0.406272820089485,0.056,0.042,1
"Cog2",0.102993080894016,0.259431431760214,0.209,0.184,1
"Lrsam1",0.103005231720207,0.756931091231031,0.02,0.011,1
"Prickle3",0.10306460840638,0.318220762967818,0.067,0.051,1
"Knl1",0.103119323076889,-0.450626288942476,0.036,0.05,1
"Xpo6",0.103251097546755,0.144116232987299,0.464,0.43,1
"Aldh1b1",0.103287534900596,0.674468931039057,0.03,0.02,1
"Cdc40",0.103337883010894,-0.221982332903405,0.198,0.225,1
"Rnf31",0.103359116470373,0.149806940585715,0.232,0.203,1
"Ttc4",0.103442096701529,0.246266972561765,0.135,0.113,1
"Utp25",0.103443439392331,-0.389225744278333,0.043,0.058,1
"Extl2",0.103589631912484,0.674468931039057,0.02,0.011,1
"Zfp451",0.103703620149768,-0.149057281689692,0.166,0.192,1
"Fam13b",0.103796902332265,0.268044562064921,0.134,0.113,1
"Napa",0.10379802596355,0.223489596063342,0.276,0.25,1
"Slc25a16",0.103818842735771,-0.476840392235908,0.049,0.065,1
"Wdr20",0.103824950657164,0.198582871078421,0.161,0.137,1
"Vdac3",0.10408352661386,-0.277069580004297,0.102,0.123,1
"Mgst2",0.104159226217981,-0.319654502624274,0.073,0.091,1
