"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ston1",0.629875212000147,-0.222859426290236,0.012,0.015,1
"Snrnp35",0.630065705333865,0.22074722518538,0.03,0.026,1
"Eipr1",0.630341075030559,0.115254096338066,0.231,0.225,1
"Nudt13",0.630803185008695,0.208256281002183,0.03,0.026,1
"Dffb",0.631623236559922,-0.122140488337629,0.055,0.06,1
"Stambp",0.632442867755393,-0.144537238896365,0.077,0.083,1
"Zbtb45",0.632725128267587,0.232335199460591,0.062,0.057,1
"Ska1",0.632871727156682,-0.276752434285437,0.022,0.025,1
"Farp1",0.632995790833786,0.183236430285886,0.213,0.206,1
"Lrrc20",0.633318050488504,0.11204096574288,0.03,0.026,1
"Dhx35",0.633934283179897,0.145785167504158,0.076,0.07,1
"Bub3",0.634259016069332,-0.178608651861194,0.188,0.195,1
"Ccne2",0.634365021637708,0.249478943728696,0.072,0.066,1
"Mex3d",0.634759739335885,-0.103687725312557,0.055,0.06,1
"Vps9d1",0.634931058692062,-0.231048824103582,0.04,0.044,1
"Fpgt",0.635091198566522,-0.23493225859081,0.081,0.087,1
"Mospd3",0.635283785302685,0.160341985866604,0.169,0.162,1
"Gadd45gip1",0.635348608157694,-0.173021657339813,0.153,0.16,1
"Apobec2",0.635385469953041,-0.296860007734012,0.022,0.025,1
"Zbed4",0.635630078861176,0.165821014681786,0.083,0.076,1
"Taf3",0.635651244299723,-0.224347507949644,0.076,0.081,1
"Galt",0.635787835121433,0.11204096574288,0.059,0.054,1
"Zzef1",0.63580202555336,-0.118739241086288,0.131,0.138,1
"Cenpw",0.636080512486044,0.194752016652435,0.069,0.063,1
"Ammecr1l",0.636612296143878,-0.135396585039896,0.117,0.124,1
"Shld1",0.636643243903397,-0.222859426290236,0.022,0.025,1
"Cog8",0.636937395968928,-0.124749340840387,0.069,0.075,1
"Nphp1",0.63728753428144,0.37275031863043,0.01,0.008,1
"Mfrp",0.63728753428144,0.37275031863043,0.01,0.008,1
"Zfp955a",0.637690919668395,-0.203568087681475,0.04,0.044,1
"Il23r",0.638279923612057,0.155652196963494,0.026,0.023,1
"Nqo2",0.638398848521697,-0.379322167925985,0.025,0.028,1
"Ctnnd1",0.638494336943215,0.240112550052311,0.037,0.033,1
"Cisd1",0.638504764615557,-0.11493248248018,0.091,0.097,1
"Polg",0.638572372329238,-0.106159363814799,0.197,0.186,1
"Rasl11a",0.638779862203503,0.127637820793899,0.026,0.023,1
"Scoc",0.638977806114156,0.158011469837417,0.048,0.043,1
"Hnrnpr",0.639481215023737,-0.152470098398837,0.389,0.393,1
"Sec24d",0.639614806054011,-0.127176078234927,0.088,0.094,1
"Zfp180",0.6396785332309,0.101165609432707,0.099,0.093,1
"Mapkap1",0.640417580281483,0.110959079647268,0.157,0.149,1
"Mcee",0.640455769643428,-0.175553711511879,0.04,0.044,1
"Dgke",0.640893516315726,-0.131338368465542,0.11,0.117,1
"Rab12",0.641389792582019,0.138778378399099,0.15,0.143,1
"Taf1c",0.642060497318099,0.320282898736294,0.022,0.019,1
"Grsf1",0.642615476587086,0.131044422237148,0.132,0.125,1
"Xrcc2",0.643173236857857,0.109715912796635,0.026,0.023,1
"Fam118a",0.643233021540857,0.133420173387905,0.147,0.14,1
"Fam83d",0.643773986595267,-0.18169023731383,0.025,0.028,1
"Gmeb1",0.643861641733328,0.147266627542831,0.132,0.126,1
"Agpat5",0.644163634446602,-0.152470098398837,0.107,0.114,1
"Dusp22",0.644977709741384,0.253168702877757,0.044,0.04,1
"Zmat1",0.645032511104483,0.152728801756728,0.037,0.033,1
"Slamf7",0.645280165138931,-0.179790704398349,0.045,0.05,1
"Mfsd11",0.645605924881294,0.305636122771893,0.033,0.029,1
"Pygm",0.646505116981911,0.362103074430921,0.018,0.015,1
"Slx4ip",0.646590547290135,0.202825317188117,0.074,0.069,1
"Zfp715",0.646849590629837,0.25523560157067,0.144,0.139,1
"Exog",0.647014443621777,0.170706542685784,0.022,0.019,1
"Ncstn",0.648200154528299,0.106288500600465,0.256,0.247,1
"Rpgr",0.648431903821241,-0.135396585039896,0.025,0.028,1
"Fcgr3",0.648452445394288,-0.234932258590811,0.008,0.01,1
"Insrr",0.648452445394288,-0.234932258590811,0.008,0.01,1
"Wscd2",0.648452445394288,-0.234932258590811,0.008,0.01,1
"Amotl1",0.648452445394288,-0.234932258590811,0.008,0.01,1
"Mustn1",0.648452445394288,-0.234932258590811,0.008,0.01,1
"Tiam2",0.648452445394288,-0.234932258590811,0.008,0.01,1
"Ints5",0.648452445394288,-0.234932258590811,0.008,0.01,1
"Ccnf",0.648499456808845,0.279640914238948,0.018,0.015,1
"Zfp248",0.648506093439541,0.301667220568947,0.014,0.011,1
"Slc35d3",0.648506093439541,0.301667220568947,0.014,0.011,1
"Polrmt",0.648506093439541,0.301667220568947,0.014,0.011,1
"Irak3",0.648506093439541,0.301667220568947,0.014,0.011,1
"Thra",0.648506093439541,0.301667220568947,0.014,0.011,1
"Ang",0.648506093439541,0.301667220568947,0.014,0.011,1
"Rsph9",0.648506093439541,0.301667220568947,0.014,0.011,1
"Itga5",0.648652866887399,0.201638402237675,0.018,0.015,1
"Tyro3",0.648732576331844,0.10210272868676,0.037,0.033,1
"Fgfr1",0.648967428546849,0.452477511101164,0.033,0.029,1
"Zcwpw1",0.648971519148652,0.262567400880006,0.018,0.015,1
"Cand2",0.648971519148652,0.262567400880006,0.018,0.015,1
"Bicd1",0.648971519148652,0.262567400880006,0.018,0.015,1
"Hes1",0.648971519148652,0.262567400880006,0.018,0.015,1
"Dusp9",0.648971519148652,0.262567400880006,0.018,0.015,1
"Gngt2",0.649004574353391,-0.124749340840387,0.043,0.047,1
"Inpp5a",0.649153384282921,0.170706542685784,0.044,0.04,1
"Cyth3",0.649437624147519,0.145339822527357,0.095,0.089,1
"Zfp956",0.649860335284271,0.243115038213834,0.033,0.029,1
"Fam219a",0.650008642889939,-0.194290274093464,0.015,0.018,1
"Ltbr",0.650008642889939,-0.194290274093464,0.015,0.018,1
"Nme6",0.650008642889939,-0.194290274093464,0.015,0.018,1
"Hic1",0.650008642889939,-0.194290274093464,0.015,0.018,1
"Ddx11",0.650694271427793,-0.234932258590811,0.028,0.031,1
"Dab2ip",0.650840841287987,0.184221349160266,0.044,0.04,1
"Khsrp",0.650926416655581,-0.134431894237726,0.391,0.393,1
"Gls2",0.650930694547095,-0.171922461065009,0.048,0.053,1
"Nfx1",0.651039901587692,0.180105240688034,0.113,0.107,1
"Ero1a",0.651288746003392,0.118385507555702,0.382,0.399,1
"Thoc1",0.651920007541815,-0.135396585039896,0.114,0.121,1
"Cnot8",0.65227089233893,-0.132799473553856,0.179,0.186,1
"Mid2",0.654048486563481,-0.154761909906827,0.045,0.05,1
"Apex2",0.654491314535429,0.18801043877338,0.074,0.069,1
"Hrh2",0.655266201715283,0.155652196963494,0.033,0.029,1
"Itsn1",0.655378902795503,0.113832021268867,0.033,0.029,1
"Themis2",0.655966940186558,0.229517434813112,0.04,0.036,1
"Sbk1",0.65597526407111,-0.122140488337629,0.048,0.053,1
"Fbxw4",0.656335798392255,0.162403238954575,0.081,0.076,1
"Pla2g6",0.656601029741792,0.23601398183869,0.047,0.042,1
"Them6",0.656883565655784,0.22074722518538,0.04,0.036,1
"Slc39a13",0.658089218348656,0.141312757690975,0.065,0.059,1
"Tbc1d8b",0.658291934891322,-0.124081271812061,0.1,0.107,1
"Carm1",0.658936600815033,-0.152470098398837,0.106,0.112,1
"Ctps1",0.659212826964227,-0.308802155217169,0.061,0.065,1
"G6pdx",0.659342453347497,0.100670773193629,0.072,0.066,1
"Ect2",0.659392042245685,0.154110032155089,0.061,0.056,1
"Bcl7b",0.659399692017461,-0.102659798627895,0.051,0.056,1
"Zdhhc23",0.659785033682406,0.102975766559629,0.139,0.149,1
"Tmem268",0.660619659346946,0.103791078839531,0.058,0.053,1
"Hrh4",0.66071856768205,0.243115038213834,0.029,0.025,1
"Ulk2",0.660839422567064,-0.154255612291211,0.122,0.128,1
"Nup37",0.661150174371132,0.264374157585638,0.056,0.052,1
"Xcr1",0.661529864319756,-0.507950752997226,0.018,0.021,1
"Hyls1",0.661649208246305,0.326946629017304,0.036,0.032,1
"Kbtbd8",0.663206522837201,-0.234932258590811,0.018,0.021,1
"Wasl",0.663388649681156,0.11204096574288,0.184,0.178,1
"Med9",0.663442035876077,-0.116287762092191,0.073,0.078,1
"Spindoc",0.664252355565494,-0.109401376506951,0.081,0.087,1
"Dpagt1",0.664348149581252,0.109715912796636,0.1,0.094,1
"Mesd",0.665041433152281,0.134590581435666,0.067,0.062,1
"Jup",0.665061293775199,-0.173531713926667,0.018,0.021,1
"Rbks",0.665144925643946,0.158011469837417,0.047,0.042,1
"Sepsecs",0.665426660116664,0.159346680521237,0.029,0.025,1
"Mynn",0.666334903243774,0.149715986252963,0.238,0.231,1
"Mapkbp1",0.666514933003013,0.127637820793899,0.084,0.091,1
"Lnpk",0.666843265887241,0.176803877597782,0.118,0.112,1
"Plekhg2",0.666925938385194,-0.102096575883718,0.149,0.156,1
"Ppa2",0.667948317188318,-0.269252331774686,0.061,0.065,1
"Rad17",0.668428505313936,-0.144734449619231,0.102,0.108,1
"Rpp30",0.668606244020486,-0.258015871703852,0.041,0.045,1
"Creb3l1",0.668662583305369,-0.644951683103029,0.023,0.026,1
"Mcm3ap",0.66943333134264,0.117369485340071,0.047,0.042,1
"Igsf23",0.669783082443028,-0.276752434285437,0.044,0.048,1
"Smap1",0.669849587558521,0.122961333584426,0.18,0.174,1
"Mcat",0.670561005112017,0.279640914238947,0.025,0.022,1
"Ppil2",0.670570827119768,-0.1252917074035,0.232,0.239,1
"Tubg1",0.670667519146742,-0.111328825078065,0.081,0.087,1
"Selenom",0.671470648764535,-0.222859426290236,0.052,0.057,1
"H2bc15",0.67154926987609,0.276029660686569,0.132,0.127,1
"Nelfe",0.671562022311037,0.217579946106697,0.102,0.096,1
"Dhx40",0.671897945588505,0.142391587483925,0.359,0.375,1
"Ticam1",0.671909750788845,0.194752016652435,0.056,0.052,1
"Tmem104",0.672711396152666,-0.131554518745502,0.117,0.123,1
"Pex12",0.672742518819678,0.180105240688033,0.036,0.032,1
"Rcc1",0.672747505269373,0.251444022408296,0.081,0.076,1
"Rrn3",0.673110728241768,-0.163965737236666,0.16,0.165,1
"Gmpr2",0.673361496130983,0.151250378015849,0.096,0.091,1
"Tmem143",0.673607089115144,0.205640332795171,0.025,0.022,1
"Armc6",0.673607089115144,0.205640332795171,0.025,0.022,1
"Tecpr2",0.673607089115144,0.205640332795171,0.025,0.022,1
"Tert",0.673607089115144,0.205640332795171,0.025,0.022,1
"Trbv26",0.67370076467879,0.106906379209812,0.054,0.049,1
"Mmadhc",0.673966322785414,0.151885367040576,0.164,0.158,1
"Wfs1",0.673978994254371,-0.227842833804491,0.021,0.024,1
"Cep162",0.674494496960964,0.177678503293494,0.083,0.077,1
"Commd3",0.674562563536431,0.116582632284903,0.223,0.216,1
"Slc15a4",0.675108194110617,-0.161339852292178,0.08,0.085,1
"Ttc27",0.67536589408586,0.343366511849335,0.032,0.028,1
"Elac2",0.675408019962363,-0.172347721212787,0.072,0.076,1
"Col3a1",0.675438039211923,-0.609327773372308,0.011,0.013,1
"Phactr4",0.675554806454621,-0.188138047111869,0.061,0.065,1
"Spns1",0.675640752329288,-0.135396585039896,0.039,0.042,1
"Synj1",0.675898836153356,0.182586230191789,0.22,0.215,1
"Zbtb37",0.676482051221302,0.26891450764589,0.078,0.074,1
"Mvd",0.676661246431629,-0.15776439806835,0.021,0.024,1
"Tmem62",0.67670752263053,0.161585152717236,0.056,0.052,1
"Tdrkh",0.676874634689399,-0.194290274093464,0.011,0.013,1
"Gstk1",0.676874634689399,-0.194290274093464,0.011,0.013,1
"Traip",0.676874634689399,-0.194290274093464,0.011,0.013,1
"Mss51",0.676874634689399,-0.194290274093464,0.011,0.013,1
"Npff",0.676874634689399,-0.194290274093464,0.011,0.013,1
"Recql",0.677384421517149,-0.130514363660149,0.096,0.102,1
"Map3k5",0.677580647641094,-0.115092488584807,0.191,0.197,1
"Xrcc6",0.67923883431709,0.144125943582467,0.083,0.077,1
"Pfn2",0.679937474925205,0.138285064993407,0.043,0.039,1
"Tmem67",0.679937474925205,0.138285064993407,0.043,0.039,1
"Saysd1",0.679951042427193,-0.165861865766946,0.052,0.057,1
"Pwp2",0.680006951799125,0.507051410342021,0.041,0.038,1
"Neurl4",0.68005397673956,-0.140851015132004,0.044,0.048,1
"Tmem43",0.680742334713293,-0.119629269181579,0.147,0.154,1
"Pag1",0.680744654666871,0.190615253844225,0.201,0.195,1
"Bod1l",0.681191965213835,0.112371064140588,0.171,0.164,1
"Nhsl3",0.68234221509877,0.232335199460591,0.032,0.028,1
"Usp35",0.682866075020971,0.22074722518538,0.021,0.018,1
"Mtx3",0.682866075020971,0.22074722518538,0.021,0.018,1
"Pcid2",0.6828946211385,-0.107578640900134,0.094,0.099,1
"Prrc1",0.683295344509711,-0.141822854199328,0.144,0.15,1
"Fars2",0.683413151017194,0.158888754778338,0.129,0.124,1
"Hps4",0.683955043499466,-0.144166794667627,0.055,0.059,1
"Echdc1",0.684127969627834,0.248944117016031,0.039,0.035,1
"Mettl2",0.684127969627834,0.248944117016031,0.039,0.035,1
"Birc2",0.684854300955019,0.121035085969651,0.398,0.394,1
"Plxnb2",0.684911254704934,0.297562822236211,0.032,0.028,1
"Rad51d",0.684977711373715,0.149332891893217,0.085,0.08,1
"Dohh",0.687023883184761,-0.116287762092191,0.077,0.082,1
"Ypel2",0.687171721453371,0.267040877459315,0.062,0.058,1
"Pikfyve",0.687246892599546,-0.124749340840387,0.066,0.071,1
"Cul5",0.687504047244016,-0.137065405400514,0.139,0.144,1
"Mtg1",0.687658613965528,-0.234932258590811,0.026,0.029,1
"Tmtc4",0.688041657061323,0.201638402237675,0.039,0.035,1
"Cit",0.688096825660333,0.289909249692775,0.048,0.044,1
"Tmem184c",0.688418954838205,-0.120289692649687,0.063,0.068,1
"Ptcd1",0.689304761610644,-0.141822854199328,0.074,0.079,1
"Ccr4",0.689455854111808,-0.238527314128893,0.153,0.143,1
"Mcu",0.689483796508898,-0.14289112158682,0.146,0.151,1
"Elof1",0.689564088450337,0.172306870127627,0.1,0.095,1
"Sucla2",0.689664753250949,0.132799525909677,0.173,0.168,1
"Dclk2",0.689810063192934,0.170706542685784,0.102,0.096,1
"Map2k6",0.68982284620846,-0.234932258590811,0.026,0.029,1
"Fam76a",0.689920718317075,-0.152931244332406,0.121,0.127,1
"Lcor",0.68998952935852,-0.105187074461869,0.235,0.221,1
"Pex7",0.690116858699135,0.142744713184106,0.092,0.087,1
"Pam",0.690532852627994,0.243115038213834,0.017,0.014,1
"Rpp38",0.690532852627994,0.243115038213834,0.017,0.014,1
"Spo11",0.690532852627994,0.243115038213834,0.017,0.014,1
"Plpp1",0.690532852627994,0.243115038213834,0.017,0.014,1
"Ska3",0.690532852627994,0.243115038213834,0.017,0.014,1
"Qprt",0.690823157676919,0.490207900178606,0.028,0.025,1
"Milr1",0.691080139963119,-0.48707202332131,0.032,0.035,1
"Arhgap12",0.69143206466284,-0.118236033881713,0.094,0.099,1
"Abcc3",0.691823379747068,0.311349773966286,0.028,0.025,1
"Phldb3",0.692880957242625,0.213367694819782,0.085,0.08,1
"Gfpt1",0.692965571737307,0.175069650790735,0.271,0.269,1
"Zfp821",0.693040220925975,0.139319625841534,0.039,0.035,1
"Flywch1",0.693447143204591,0.153633029326843,0.102,0.096,1
"Tsga10",0.694497202034862,0.279640914238947,0.012,0.01,1
"Lrsam1",0.694497202034862,0.279640914238947,0.012,0.01,1
"Trim45",0.694497202034862,0.279640914238947,0.012,0.01,1
"Dennd2c",0.694497202034862,0.279640914238947,0.012,0.01,1
"Kdm8",0.694497202034862,0.279640914238947,0.012,0.01,1
"Ccdc138",0.694497202034862,0.279640914238947,0.012,0.01,1
"Hmga2",0.694497202034862,0.279640914238947,0.012,0.01,1
"Tmem107",0.694497202034862,0.279640914238947,0.012,0.01,1
"Etv5",0.695206510144866,-0.106417518068129,0.052,0.057,1
"Psmg3",0.695515980502462,-0.109401376506951,0.08,0.085,1
"Nucb2",0.695589134724107,0.137418841586483,0.045,0.042,1
"Mcm3",0.695788758057212,0.155652196963495,0.164,0.159,1
"Ttc17",0.695929832897247,-0.109401376506951,0.146,0.152,1
"Tm6sf1",0.69600161788243,0.109715912796635,0.045,0.042,1
"Fitm2",0.696078050069441,-0.167818062732273,0.014,0.016,1
"Rab11fip5",0.696078050069441,-0.167818062732273,0.014,0.016,1
"Rasgef1a",0.696078050069441,-0.167818062732273,0.014,0.016,1
"F2rl2",0.696078050069441,-0.167818062732273,0.014,0.016,1
"Tbccd1",0.696078050069441,-0.167818062732273,0.014,0.016,1
"Xdh",0.696082649194121,0.233506455900721,0.162,0.157,1
"Pxylp1",0.696855267175222,0.208256281002183,0.028,0.025,1
"Ddx18",0.697177970114185,0.120651390477792,0.129,0.124,1
"Rhno1",0.697253814412793,0.142137390489014,0.149,0.144,1
"Pcyt1a",0.697685475584888,-0.198197372055966,0.377,0.375,1
"Zfp408",0.698060672803263,-0.143216089499195,0.029,0.032,1
"Nnt",0.698163052132509,0.165201233750381,0.128,0.123,1
"Atosb",0.699222018172299,0.185740775357467,0.125,0.12,1
"Umps",0.699253654394528,0.178263893863867,0.103,0.098,1
"Nudt2",0.699740742641304,-0.216316580423463,0.034,0.038,1
"Rfesd",0.699851579735912,-0.194290274093464,0.054,0.058,1
"Eif2b4",0.700198981774512,-0.145380673612518,0.092,0.097,1
"Psmb4",0.700762370082933,0.143067861363504,0.062,0.058,1
"Hmgn1",0.700881721479196,0.127637820793898,0.028,0.025,1
"Zdhhc15",0.701574154270084,0.105611514463899,0.147,0.142,1
"Rffl",0.701813575788782,-0.149202384564926,0.032,0.035,1
"Ankib1",0.702291307020521,0.114217305031576,0.235,0.23,1
"Poldip2",0.70240560129752,-0.183149716488264,0.034,0.038,1
"Gpatch11",0.703350911397077,-0.104653061608788,0.103,0.109,1
"Fndc3b",0.703889879779301,0.180105240688033,0.034,0.031,1
"Rars2",0.704713860763658,0.167166184980535,0.048,0.044,1
"Vill",0.705295229630017,0.251071762042177,0.11,0.106,1
"Stam2",0.705323631532066,0.162491652929837,0.22,0.216,1
"Slc22a5",0.705786003447168,0.110959079647268,0.055,0.051,1
"Dhcr7",0.706247392828025,-0.120289692649687,0.089,0.094,1
"Fgd3",0.706275130857857,0.112625249938874,0.243,0.24,1
"Foxm1",0.706459868492881,0.286836415643152,0.066,0.062,1
"Mns1",0.706731991976325,-0.25250488803876,0.043,0.046,1
"Ppwd1",0.707951570824,0.119463889348198,0.055,0.051,1
"Foxred2",0.707977505792679,-0.216316580423463,0.017,0.019,1
"Itprip",0.708062829109053,0.144125943582467,0.05,0.054,1
"Ptpn9",0.708388925400858,-0.103316614045974,0.135,0.141,1
"Thop1",0.709293956630053,0.311349773966286,0.051,0.047,1
"Nbl1",0.709806161686031,-0.149202384564926,0.017,0.019,1
"Zfp780b",0.709806161686031,-0.149202384564926,0.017,0.019,1
"Pomc",0.709806161686031,-0.149202384564926,0.017,0.019,1
"L2hgdh",0.709806161686031,-0.149202384564926,0.017,0.019,1
"Zbtb34",0.709861185667224,-0.122905640856699,0.037,0.041,1
"Gtf3c1",0.709965764507647,0.133420173387905,0.147,0.142,1
"Slc19a1",0.711157043686291,-0.216316580423462,0.048,0.052,1
"Zfp938",0.711428193130704,0.108272495926967,0.048,0.044,1
"Tmem242",0.711703624354684,-0.101180869701983,0.121,0.127,1
"Mcfd2",0.711889358007613,-0.15776439806835,0.059,0.063,1
"Zfp954",0.712360308601858,-0.150346926505867,0.073,0.077,1
"Zfp213",0.71236045915793,-0.146984559315108,0.04,0.043,1
"Ppm1m",0.712716050954336,-0.1185227664755,0.11,0.115,1
"Cdc14a",0.713415394065648,0.101240130729291,0.195,0.19,1
"Tysnd1",0.714579108405372,-0.113370278709897,0.043,0.046,1
"Bad",0.715037063847403,-0.123587282750262,0.062,0.066,1
"Tmem81",0.715094998002392,0.146746643741603,0.091,0.086,1
"Cc2d1b",0.715284236489617,0.111625502805267,0.138,0.132,1
"Cd200r4",0.715752233825573,-0.169199293130634,0.067,0.072,1
"Ndufaf5",0.716558214890341,-0.139584382003329,0.056,0.06,1
"Cfl2",0.717493694207498,0.11434099818044,0.1,0.095,1
"Txlng",0.717826559453228,-0.105613116017243,0.127,0.132,1
"Prpf38a",0.71876587037389,-0.106509623602741,0.267,0.273,1
"Atp7a",0.718990603026873,0.261493567528689,0.091,0.087,1
"Mpp2",0.719041115494137,0.152728801756729,0.067,0.063,1
"Cnrip1",0.719266196074574,-0.15776439806835,0.019,0.022,1
"Tssc4",0.719717173554964,0.196224906051311,0.08,0.076,1
"Mkrn1",0.719797478965622,0.136050060610099,0.209,0.205,1
"Fam98b",0.719880011113726,-0.103461295893449,0.215,0.22,1
"Timm22",0.720212578514349,-0.128376157362123,0.131,0.136,1
"Pot1a",0.720243164784492,0.173441510407023,0.061,0.057,1
"Tnfrsf10b",0.720560916234548,0.107580168452645,0.135,0.129,1
"Tmem106a",0.720741047564869,0.152215843514564,0.089,0.085,1
"Mmp25",0.721417987890094,-0.152470098398838,0.023,0.021,1
"Ppfibp1",0.722200290683345,-0.182702299818252,0.1,0.105,1
"Ldah",0.722210866563578,0.10581145834072,0.103,0.098,1
"Tmc6",0.722495661821854,-0.122660597112434,0.157,0.162,1
"Ppp1r14b",0.722607286684342,0.124270969695499,0.131,0.126,1
"Zfx",0.722969184475394,0.10314325887315,0.094,0.089,1
"Usp22",0.723108465274876,-0.109401376506951,0.161,0.167,1
"Lrp5",0.72377422583061,0.201638402237675,0.019,0.017,1
"Cop1",0.723831339128541,-0.101180869701982,0.215,0.22,1
"Pctp",0.725352291588928,0.365797557988663,0.026,0.024,1
"Kmt5a",0.725784579019338,0.131479887088293,0.206,0.201,1
"Pnpla6",0.726174962979862,0.157650389860338,0.105,0.1,1
"Tax1bp3",0.726541447693431,0.183594226767914,0.11,0.106,1
"Card6",0.727249232173128,-0.438215856979554,0.05,0.053,1
"Rhot2",0.728062680558211,0.162403238954575,0.08,0.076,1
"Dynlt2b",0.728883543248794,0.148396380960696,0.076,0.081,1
"Fmnl2",0.729189621726863,-0.135396585039896,0.022,0.025,1
"Slc16a10",0.729272482275131,-0.364215275535776,0.01,0.011,1
"Nuak2",0.729343463665777,-0.337030446209546,0.03,0.033,1
"Pex11a",0.729470284796073,0.237820738544321,0.04,0.037,1
"Cdadc1",0.729655356044122,0.11253092840369,0.116,0.11,1
"Parp4",0.729676151110036,0.103080716549919,0.263,0.258,1
"Naip6",0.73000706663612,0.271373298255347,0.033,0.03,1
